timestamp,pid,task,method,sequence,played_trajectory
1722030760.1370482,0,handover,CMA-ES-IG,0,750
1722030795.113104,0,handover,CMA-ES-IG,1,94
1722030845.7358336,0,handover,CMA-ES-IG,1,523
1722030866.7507014,0,handover,CMA-ES-IG,1,718
1722030886.7107081,0,handover,CMA-ES-IG,2,401
1722030920.71369,0,handover,CMA-ES-IG,0,838
1722030943.0738804,0,handover,CMA-ES-IG,0,760
1722030958.0532053,0,handover,CMA-ES-IG,0,597
1722030961.4204297,0,handover,CMA-ES-IG,0,597
1722030966.0029087,0,handover,CMA-ES-IG,0,597
1722030985.3968883,0,handover,CMA-ES-IG,1,900
1722031002.143406,0,handover,CMA-ES-IG,1,139
1722031006.2528844,0,handover,CMA-ES-IG,1,139
1722031032.40457,0,handover,CMA-ES-IG,1,139
1722031048.2621837,0,handover,CMA-ES-IG,1,965
1722031052.271344,0,handover,CMA-ES-IG,1,965
1722031068.4524639,0,handover,CMA-ES-IG,2,543
1722031072.9966059,0,handover,CMA-ES-IG,2,543
1722031088.407121,0,handover,CMA-ES-IG,2,210
1722031092.9154336,0,handover,CMA-ES-IG,2,210
1722031109.2702472,0,handover,CMA-ES-IG,2,542
1722031111.7718136,0,handover,CMA-ES-IG,2,542
1722031114.3920183,0,handover,CMA-ES-IG,2,542
1722031208.405782,0,handover,CMA-ES-IG,0,252
1722031222.6743245,0,handover,CMA-ES-IG,0,831
1722031236.6396854,0,handover,CMA-ES-IG,0,362
1722361885.4798467,0,handover,CMA-ES-IG,0,432
1722361898.4287708,0,handover,CMA-ES-IG,0,301
1722361911.3201542,0,handover,CMA-ES-IG,0,118
1722362004.1176717,0,handover,CMA-ES-IG,0,118
1722362018.5099525,0,handover,CMA-ES-IG,0,432
1722362031.7199736,0,handover,CMA-ES-IG,0,301
