timestamp,pid,task,method,sequence,played_trajectory
1722374280.5597277,33,blossom,CMA-ES-IG,1,911
1722374288.8639863,33,blossom,CMA-ES-IG,1,25
1722374302.6729705,33,blossom,CMA-ES-IG,1,1009;best
1722374306.4242058,33,blossom,CMA-ES-IG,2,736
1722374313.744261,33,blossom,CMA-ES-IG,2,1153
1722374320.7282345,33,blossom,CMA-ES-IG,2,682
1722374327.0244513,33,blossom,CMA-ES-IG,2,736
1722374333.5524695,33,blossom,CMA-ES-IG,2,736
1722374341.8969676,33,blossom,CMA-ES-IG,2,682
1722374348.1765983,33,blossom,CMA-ES-IG,2,736
1722374354.7685363,33,blossom,CMA-ES-IG,2,682
1722374361.8085694,33,blossom,CMA-ES-IG,2,736
1722374373.0978606,33,blossom,CMA-ES-IG,2,1009;best
1722374378.7768219,33,blossom,CMA-ES-IG,2,736
1722374392.200931,33,blossom,CMA-ES-IG,3,9
1722374399.553235,33,blossom,CMA-ES-IG,3,480
1722374407.9370017,33,blossom,CMA-ES-IG,3,1328
1722374414.7691193,33,blossom,CMA-ES-IG,3,480
1722374421.641418,33,blossom,CMA-ES-IG,3,9
1722374430.0815787,33,blossom,CMA-ES-IG,3,1328
1722374435.7135754,33,blossom,CMA-ES-IG,3,480
1722374448.7858222,33,blossom,CMA-ES-IG,4,1009;best
1722374501.594587,33,blossom,infogain,0,907
1722374509.3064468,33,blossom,infogain,0,301
1722374516.0343614,33,blossom,infogain,0,645
1722374523.8746707,33,blossom,infogain,0,301
1722374534.7628558,33,blossom,infogain,0,907
1722374541.434885,33,blossom,infogain,0,645
1722374548.6830032,33,blossom,infogain,0,907
1722374555.4909577,33,blossom,infogain,0,645
1722374562.098917,33,blossom,infogain,0,301
1722374589.555574,33,blossom,infogain,1,966
1722374596.0435326,33,blossom,infogain,1,959
1722374602.1634204,33,blossom,infogain,1,1226
1722374610.075581,33,blossom,infogain,1,966
1722374616.9557526,33,blossom,infogain,1,959
1722374623.8358564,33,blossom,infogain,1,1226
1722374631.8759573,33,blossom,infogain,1,959
1722374664.6600327,33,blossom,infogain,2,1408
1722374671.172387,33,blossom,infogain,2,1029
1722374677.772474,33,blossom,infogain,2,189
1722374685.8527088,33,blossom,infogain,2,1408
1722374694.116746,33,blossom,infogain,2,1029
1722374706.2015545,33,blossom,infogain,2,145;best
1722374717.8853135,33,blossom,infogain,3,107
1722374725.2772427,33,blossom,infogain,3,1440
1722374731.6773937,33,blossom,infogain,3,857
1722374737.7651823,33,blossom,infogain,3,1440
1722374744.25342,33,blossom,infogain,3,107
1722374751.9736278,33,blossom,infogain,3,107
1722374760.3336735,33,blossom,infogain,3,1440
1722374767.2140577,33,blossom,infogain,3,857
1722374775.1897397,33,blossom,infogain,3,857
1722374780.2136202,33,blossom,infogain,3,107
1722374786.8699791,33,blossom,infogain,3,107
1722374793.4700255,33,blossom,infogain,3,857
1722374808.878268,33,blossom,infogain,4,1398
1722374815.1104019,33,blossom,infogain,4,1232
1722374820.3584316,33,blossom,infogain,4,874
1722374828.7586942,33,blossom,infogain,4,874
1722374836.5427833,33,blossom,infogain,4,1398
1722374845.9508853,33,blossom,infogain,4,1232
1722374852.0711095,33,blossom,infogain,4,874
1722374861.2070584,33,blossom,infogain,4,1398
1722374886.7433128,33,blossom,infogain,5,746
1722374893.6636472,33,blossom,infogain,5,510
1722374899.7516751,33,blossom,infogain,5,154
1722374907.2638657,33,blossom,infogain,5,746
1722374914.6799622,33,blossom,infogain,5,746
1722374921.9684424,33,blossom,infogain,5,746
1722374930.6877635,33,blossom,infogain,5,510
1722374939.2802942,33,blossom,infogain,5,154
1722374953.830159,33,blossom,infogain,5,519;best
